MAL_ID,MAL_SCORE,MAL_TITLE,GENRES,STUDIOS,DIRECTORS,OG_CREATOR,SOURCE,ANIM_DIRECTOR,COMPOSER,AGE_RATING
297,6.7,b'Grenadier: Hohoemi no Senshi',"[b'Action', b'Adventure', b'Comedy', b'Ecchi']",[b'Group TAC'],"b'Yuyama, Kunihiko'","b'Itou, Akira'",b'Manga',None,"b'Yamamoto, Shigeru'",b'PG-13 - Teens 13 or older'
38276,6.7,b'Houkago Saikoro Club',[b'Comedy'],[b'LIDENFILMS'],"b'Ookura, Masahiko'","b'Hikagi, Tatsuhiko'",b'Manga',None,"b'Takanashi, Yasuharu'",b'PG-13 - Teens 13 or older'
12963,6.69,b'Jewelpet Kira\xe2\x98\x86Deco!',[b'Fantasy'],[b'Studio Comet'],"b'Nagamine, Tatsuya'",b'August',b'Original',None,"b'Anzai, Takaaki'",b'PG - Children'
33788,6.7,b'Marginal#4: Kiss kara Tsukuru Big Bang',[b'Comedy'],[b'J.C.Staff'],None,None,b'Music',"b'Takeda, Itsuko'","b'Hayama, Hiroaki'",b'PG-13 - Teens 13 or older'
3836,6.7,b'Meiken Jolie',[b'Adventure'],[b'Visual 80'],"b'Yamaguchi, Yuuji'",None,b'Novel',None,"b'Miyakoda, Kazushi'",b'G - All Ages'
1541,6.7,b'Souten no Ken',[b'Action'],[b'APPP'],"b'Nawa, Munenori'",None,b'Manga',None,"b'Sawada, Kan'",b'R - 17+ (violence & profanity)'
26395,6.7,b'Teekyuu 4',"[b'Comedy', b'Sports']",[b'Millepensee'],"b'Ikeda, Shigetaka'","b'Kaise, Sosuke'",b'Manga',"b'Hirata, Katsuzou'","b'Suehiro, Kenichiro'",b'PG-13 - Teens 13 or older'
31430,6.7,b'Terra Formars: Revenge',"[b'Action', b'Drama', b'Horror', b'Sci-Fi']","[b'TYO Animations', b'LIDENFILMS']","b'Takahashi, Atsushi'","b'Nakamichi, Hiroo'",b'Manga',None,"b'Iwasaki, Yasunori'",b'R - 17+ (violence & profanity)'
34474,6.7,b'Tsukipro The Animation',[],[b'PRA'],"b'Watanabe, Masaharu'",None,b'Music',None,"b'Katayama, Shuuji'",b'PG-13 - Teens 13 or older'
688,6.7,b'Uta\xe2\x88\xbdKata',[b'Drama'],[b'Hal Film Maker'],"b'Koujina, Hiroshi'",b'Rejet',b'Original',None,None,b'PG-13 - Teens 13 or older'
4773,6.7,b'Yamato Takeru',"[b'Action', b'Adventure', b'Fantasy', b'Sci-Fi']",[b'Nippon Animation'],"b'Imaizumi, Kenichi'",None,b'Original',None,"b'Sakai, Asuka'",b'PG-13 - Teens 13 or older'
28817,6.69,b'Mikagura Gakuen Kumikyoku (TV)',"[b'Action', b'Comedy', b'Girls Love']",[b'Doga Kobo'],"b'Moriwaki, Makoto'",b'Buronson',b'Light novel',None,"b'Komori, Akihiro'",b'PG-13 - Teens 13 or older'
3438,6.69,b'Moero! Top Striker',"[b'Action', b'Sports']",[b'Nippon Animation'],"b'Suzuki, Kentarou'","b'Terada, Tsugeo'",b'Unknown',None,"b""D'ambrosio, Marco""",b'G - All Ages'
40608,6.74,b'Muv-Luv Alternative',"[b'Action', b'Drama', b'Sci-Fi']","[b'Yumeta Company', b'Graphinica', b'FLAGSHIP LINE']",None,"b'Sasuga, Yu'",b'Visual novel',None,None,b'R+ - Mild Nudity'
19855,6.69,b'Nobunagun',"[b'Action', b'Sci-Fi']",[b'Bridge'],None,None,b'Manga',None,"b'Wada, Takafumi'",b'R - 17+ (violence & profanity)'
4054,6.69,b'Norimono Oukoku BuBu ChaCha',"[b'Comedy', b'Slice of Life']",[b'Daume'],"b'Itagaki, Shin'",None,b'Original',None,None,b'G - All Ages'
4514,6.69,b'Seton Doubutsuki: Kuma no Ko Jacky',"[b'Adventure', b'Drama']",[b'Nippon Animation'],"b'Fukuda, Michio'",None,b'Unknown',None,"b'Oohashi, Megumi'",b'G - All Ages'
12191,6.69,b'Smile Precure!',"[b'Action', b'Fantasy']",[b'Toei Animation'],"b'Matsumura, Juria'",b'Last Note.',b'Original',None,"b'Tezuka, Osamu'",b'G - All Ages'
2620,6.69,b'Spider Riders: Yomigaeru Taiyou',"[b'Action', b'Adventure']",[b'Bee Train'],"b'Motonaga, Keitarou'",None,b'Novel',None,"b'Fujisawa, Yoshiaki'",b'PG - Children'
36654,6.69,b'Tsukumogami Kashimasu',"[b'Comedy', b'Slice of Life', b'Supernatural']",[b'Telecom Animation Film'],"b'Gotou, Keiji'",None,b'Novel',"b'Kimura, Tomomi'",None,b'PG-13 - Teens 13 or older'
3196,6.69,b'Wakakusa no Charlotte',"[b'Drama', b'Slice of Life']",[b'Nippon Animation'],"b'Iuchi, Shuji'","b'Hisa, Masato'",b'Unknown',None,"b'Call, Evan'",b'G - All Ages'
495,6.69,b'Bakuretsu Hunters',"[b'Adventure', b'Comedy', b'Fantasy', b'Supernatural', b'Ecchi']",[b'Xebec'],"b'Iwasaki, Tarou'",None,b'Manga',None,None,b'R - 17+ (violence & profanity)'
3271,6.69,b'Bakutou Sengen Daigunder',"[b'Adventure', b'Sci-Fi']","[b'Nippon Animation', b""Brain's Base""]","b'Yasumura, Ryou'",None,b'Original',"b'Amasaki, Manamu'","b'Tsuno, Gouji'",b'PG - Children'
32483,6.69,b'Cheer Danshi!!',"[b'Drama', b'Sports']","[b""Brain's Base""]","b'Nishimoto, Yukio'","b'Toudou, Izumi'",b'Novel',"b'Okaseko, Nobuhiro'","b'Komori, Akihiro'",b'PG-13 - Teens 13 or older'
31147,6.69,b'Concrete Revolutio: Choujin Gensou',"[b'Action', b'Drama', b'Fantasy', b'Mystery', b'Sci-Fi', b'Supernatural']",[b'Bones'],"b'Kondou, Nobuhiro'",None,b'Original',None,b'REMI',b'PG-13 - Teens 13 or older'
956,6.69,b'Daikuu Maryuu Gaiking',"[b'Adventure', b'Sci-Fi']",[b'Toei Animation'],None,"b'Hatakenaka, Megumi'",b'Original',None,"b'Takanashi, Yasuharu'",b'PG-13 - Teens 13 or older'
8624,6.69,b'Digimon Xros Wars',"[b'Action', b'Adventure', b'Comedy', b'Fantasy']",[b'Toei Animation'],"b'Kuroda, Yoshio'",None,b'Original',None,"b'Katou, Tatsuya'",b'PG - Children'
2494,6.69,b'Goshuushou-sama Ninomiya-kun',"[b'Comedy', b'Fantasy', b'Ecchi']",[b'AIC Spirits'],"b'Ootsuka, Takashi'","b'Akahori, Satoru'",b'Light novel',None,None,b'R+ - Mild Nudity'
2749,6.69,b'Heisei Inu Monogatari Bow',"[b'Adventure', b'Comedy']",[b'Nippon Animation'],"b'Mashimo, Kouichi'",None,b'Original',None,None,b'G - All Ages'
2556,6.69,b'Jungle Taitei (1989)',"[b'Adventure', b'Drama']",[],"b'Murata, Masahiko'","b'Asai, Ryou'",b'Manga',None,"b'Kawai, Kenji'",b'G - All Ages'
2598,6.69,b'Juusenki L-Gaim',"[b'Action', b'Adventure', b'Drama', b'Sci-Fi']",[b'Sunrise'],None,"b'Aikawa, Shou'",b'Original',"b'Suzuki, Masahiko'","b'Iwasaki, Yasunori'",b'PG-13 - Teens 13 or older'
43969,6.69,b'Kanojo mo Kanojo',"[b'Comedy', b'Romance']",[b'Tezuka Productions'],"b'Mashimo, Kouichi'","b'Sugino, Akio'",b'Manga',"b'Suzuki, Misaki'",b'Takarot',b'PG-13 - Teens 13 or older'
33197,6.69,b'Lostorage Incited WIXOSS',[],[b'J.C.Staff'],"b'Yano, Hiroyuki'","b'Hongou, Akiyoshi'",b'Card game',None,"b'Yamamoto, Yohske'",b'R - 17+ (violence & profanity)'
7590,6.69,b'Mayoi Neko Overrun!',"[b'Comedy', b'Romance']",[b'AIC'],"b'Yoshimura, Ai'","b'Suzuki, Daisuke'",b'Light novel',None,"b'Hoashi, Keigo'",b'PG-13 - Teens 13 or older'
9624,6.68,b'30-sai no Hoken Taiiku',"[b'Romance', b'Ecchi']",[b'Gathering'],"b'Mizushima, Seiji'",None,b'Book',None,"b'Ishihama, Kakeru'",b'R - 17+ (violence & profanity)'
17082,6.68,b'Aiura',"[b'Comedy', b'Slice of Life']",[b'LIDENFILMS'],"b'Katsumata, Tomoharu'",None,b'4-koma manga',"b'Tsuruta, Hitomi'",None,b'G - All Ages'
886,6.68,b'Amaenaide yo!! Katsu!!',"[b'Comedy', b'Romance', b'Supernatural', b'Ecchi']",[b'Studio Deen'],None,None,b'Manga',"b'Itou, Yoshiyuki'","b'Yamashita, Kousuke'",b'R+ - Mild Nudity'
4240,6.66,b'Ginga Senpuu Braiger',"[b'Action', b'Adventure', b'Sci-Fi']",[b'Toei Animation'],"b'Yoshikawa, Kouji'","b'Yatate, Hajime'",b'Original',None,"b'Kameyama, Koichiro'",b'PG-13 - Teens 13 or older'
31629,6.66,b'Granblue Fantasy The Animation',"[b'Adventure', b'Fantasy']",[b'A-1 Pictures'],"b'Kaga, Tsuyoshi'",b'Hiroyuki',b'Game',"b'Asanuma, Akihiro'","b'Watanabe, Toshiyuki'",b'PG-13 - Teens 13 or older'
34834,6.66,b'Hina Logi: From Luck & Logic',"[b'Action', b'Comedy', b'Fantasy']",[b'Doga Kobo'],None,None,b'Card game',None,None,b'PG-13 - Teens 13 or older'
33733,6.66,b'Inazuma Eleven: Ares no Tenbin',[b'Sports'],[b'OLM'],None,"b'Matsu, Tomohiro'",b'Game',None,None,b'G - All Ages'
635,6.66,b'Juubee-chan: Lovely Gantai no Himitsu',"[b'Action', b'Adventure', b'Comedy', b'Drama']",[b'Madhouse'],"b'Tomino, Yoshiyuki'",None,b'Original',None,"b'Wakakusa, Kei'",b'PG-13 - Teens 13 or older'
1445,6.66,b'Mach GoGoGo',"[b'Adventure', b'Sports']",[b'Tatsunoko Production'],"b'Kuwahara, Satoshi'",b'Chama',b'Manga',None,"b'Saiki, Tatsuhiko'",b'PG-13 - Teens 13 or older'
41556,6.65,b'Maiko-san Chi no Makanai-san',"[b'Comedy', b'Gourmet', b'Slice of Life']",[b'J.C.Staff'],"b'Sakurabi, Katsushi'",b'Bohemian K',b'Manga',"b'Kogawa, Tomonori'","b'Sakurai, Miki'",b'PG-13 - Teens 13 or older'
626,6.66,b'Mamotte Shugogetten!',"[b'Comedy', b'Fantasy', b'Romance']",[b'Toei Animation'],"b'Fukuda, Michio'","b'Sogabe, Toshinori'",b'Manga',"b'Toyoda, Akiko'","b'Iuchi, Maiko'",b'PG-13 - Teens 13 or older'
2933,6.66,b'Mirai Keisatsu Urashiman',"[b'Action', b'Comedy', b'Sci-Fi']",[b'Tatsunoko Production'],"b'Satou, Junichi'",None,b'Manga',None,"b'Takagi, Ryuuji'",b'PG-13 - Teens 13 or older'
4742,6.66,b'Papa to Odorou',[b'Comedy'],[b'Studio Deen'],b'Mankyuu',None,b'Unknown',"b'Kabashima, Yousuke'",b'Koguma',b'PG-13 - Teens 13 or older'
17115,6.66,b'Pokemon Best Wishes! Season 2: Episode N',"[b'Action', b'Adventure', b'Comedy', b'Fantasy']",[b'OLM'],"b'Nakamura, Ryousuke'",None,b'Game',None,"b'Murai, Shusei'",b'PG - Children'
12863,6.66,b'Pretty Rhythm: Dear My Future',"[b'Slice of Life', b'Sports']","[b'Tatsunoko Production', b'Dongwoo A&E']","b'Motonaga, Keitarou'",None,b'Game',"b'Hosoi, Mieko'","b'Iwasaki, Yasunori'",b'PG - Children'
1247,6.66,b'Project BLUE Chikyuu SOS',"[b'Adventure', b'Comedy', b'Sci-Fi']",[b'A.C.G.T.'],"b'Yotsuji, Takao'",None,b'Unknown',None,"b'Yamamoto, Masayuki'",b'PG-13 - Teens 13 or older'
32262,6.66,b'Renai Boukun',"[b'Comedy', b'Romance', b'Supernatural', b'Ecchi']",[b'EMT Squared'],"b'Itou, Yuuki'","b'Yoshida, Tatsuo'",b'Web manga',None,"b'Narita, Tsutomu'",b'PG-13 - Teens 13 or older'
34839,6.66,b'Sanrio Danshi',"[b'Drama', b'Slice of Life']",[b'Studio Pierrot'],"b'Akagi, Hiroaki'","b'Koyama, Aiko'",b'Original',None,"b'Uematsu, Nobuo'",b'PG-13 - Teens 13 or older'
6056,6.66,b'Sasuke',[b'Action'],[],"b'Hino, Akihiro'",None,b'Manga',None,"b'Itou, Ken'",b'G - All Ages'
533,6.66,b'Sensei no Ojikan: Doki Doki School Hours',"[b'Comedy', b'Slice of Life']",[b'J.C.Staff'],"b'Kamakura, Yumi'",None,b'4-koma manga',"b'Ikeda, Yuuji'","b'Mitsuda, Yasunori'",b'PG-13 - Teens 13 or older'
421,6.66,b'Stratos 4',"[b'Comedy', b'Sci-Fi']",[b'Studio Fantasia'],"b'Daichi, Akitarou'",None,b'Original',None,"b'Masuda, Toshio'",b'PG-13 - Teens 13 or older'
13679,6.66,b'Tottoko Hamtarou Hai!',[b'Adventure'],[],"b'Sasagawa, Hiroshi'",None,b'Unknown',None,None,b'PG - Children'
86,6.65,b'Mobile Suit Gundam ZZ',"[b'Comedy', b'Drama', b'Sci-Fi']",[b'Sunrise'],"b'Suzuki, Youhei'","b'Tajiri, Satoshi'",b'Original',None,"b'Sakabe, Gou'",b'PG-13 - Teens 13 or older'
18099,6.65,b'Recorder to Randoseru Mi\xe2\x98\x86',"[b'Comedy', b'Slice of Life']",[b'Seven'],None,None,b'4-koma manga',None,None,b'PG-13 - Teens 13 or older'
3024,6.65,b'Ribbon no Kishi',"[b'Action', b'Fantasy', b'Mystery', b'Romance']",[b'Mushi Production'],None,None,b'Manga',None,None,b'PG-13 - Teens 13 or older'
40957,6.65,b'Shin Chuuka Ichiban! 2nd Season',"[b'Comedy', b'Gourmet']","[b'Production I.G', b'Nihon Ad Systems']",None,"b'Mihoshi, Megane'",b'Manga',None,None,b'PG-13 - Teens 13 or older'
32228,6.65,b'Teekyuu 7',"[b'Comedy', b'Sports']",[b'Millepensee'],"b'Shirahata, Nobuo'","b'Andou, Mai'",b'Manga',None,None,b'PG-13 - Teens 13 or older'
3077,6.65,b'Warau Salesman',"[b'Comedy', b'Drama', b'Supernatural']",[b'Shin-Ei Animation'],None,"b'Shirato, Sanpei'",b'Manga',None,"b'Miyazaki, Shinji'",b'R+ - Mild Nudity'
2032,6.65,b'Wellber no Monogatari: Sisters of Wellber',"[b'Action', b'Adventure', b'Comedy', b'Drama', b'Fantasy']",[b'Trans Arts'],"b'Hishida, Masakazu'","b'Momose, Tamami'",b'Original',None,"b'Nagaoka, Seikou'",b'PG-13 - Teens 13 or older'
2316,6.65,b'Akakichi no Eleven',[b'Sports'],[],"b'Okamura, Tensai'",None,b'Unknown',None,"b'Oshima, Michiru'",b'PG-13 - Teens 13 or older'
32802,6.65,b'Cardfight!! Vanguard G: Stride Gate-hen',[b'Action'],[b'TMS Entertainment'],"b'Nigorikawa, Atsushi'",None,b'Card game',None,b'MONACA',b'PG-13 - Teens 13 or older'
2255,6.65,b'Choujuu Kishin Dancougar',"[b'Action', b'Sci-Fi']",[b'Production Reed'],"b'Kudou, Masashi'",None,b'Original',None,None,b'PG-13 - Teens 13 or older'
31456,6.65,b'Code:Realize - Sousei no Himegimi',"[b'Fantasy', b'Romance']",[b'M.S.C'],None,"b'Higashiya, Meme'",b'Visual novel',None,None,b'PG-13 - Teens 13 or older'
563,6.65,b'DNA\xc2\xb2',"[b'Comedy', b'Romance', b'Sci-Fi']","[b'Madhouse', b'Studio Deen']","b'Iwasaki, Yoshiaki'",None,b'Manga',None,"b'Hirano, Yoshihisa'",b'PG-13 - Teens 13 or older'
5973,6.65,b'Fight Ippatsu! Juuden-chan!!',"[b'Comedy', b'Sci-Fi', b'Ecchi']",[b'Studio Hibari'],"b'Kaneko, Shingo'",None,b'Manga',"b'Yamauchi, Noriyasu'","b'Amano, Masamichi'",b'R+ - Mild Nudity'
782,6.65,b'Gasaraki',"[b'Drama', b'Supernatural']",[b'Sunrise'],"b'Mori, Takeshi'","b'Ogawa, Etsushi'",b'Original',None,None,b'PG-13 - Teens 13 or older'
1466,6.65,b'Hakugei Densetsu',"[b'Adventure', b'Sci-Fi']","[b'Studio Junio', b'Annapuru']",None,b'Piyo',b'Original',None,"b'Saegusa, Shigeaki'",b'PG-13 - Teens 13 or older'
646,6.65,b'Haunted Junction',"[b'Comedy', b'Supernatural']",[b'Studio Deen'],"b'Tomino, Yoshiyuki'","b'Terada, Tsugeo'",b'Manga',None,None,b'PG-13 - Teens 13 or older'
248,6.65,b'Ichigo 100%',"[b'Comedy', b'Romance', b'Ecchi']",[b'Madhouse'],"b'Imazaki, Itsuki'","b'Fujiko, Fujio (A)'",b'Manga',None,None,b'PG-13 - Teens 13 or older'
667,6.65,b'Kashimashi: Girl Meets Girl',"[b'Comedy', b'Drama', b'Girls Love', b'Romance', b'Slice of Life']",[b'Studio Hibari'],None,None,b'Manga',None,None,b'PG-13 - Teens 13 or older'
21835,6.65,b'Majin Bone',[],[b'Toei Animation'],None,"b'Kajiwara, Ikki'",b'Game',None,None,b'PG-13 - Teens 13 or older'
31537,6.65,b'Manaria Friends',"[b'Fantasy', b'Supernatural']",[b'CygamesPictures'],None,"b'Itou, Akira'",b'Card game',None,None,b'PG-13 - Teens 13 or older'
2041,6.64,b'Ai to Yuuki no Pig Girl Tonde Buurin',"[b'Adventure', b'Comedy', b'Fantasy', b'Romance']",[b'Nippon Animation'],"b'Itagaki, Shin'","b'Kidani, Takaaki'",b'Manga',None,"b'Tanaka, Kouhei'",b'G - All Ages'
31196,6.64,b'Cardfight!! Vanguard G: GIRS Crisis-hen',[b'Action'],[b'TMS Entertainment'],"b'Yonetani, Yoshitomo'",None,b'Card game',"b'Iizuka, Haruko'","b'Dobashi, Akio'",b'PG-13 - Teens 13 or older'
1149,6.64,b'Choujuushin Gravion Zwei',"[b'Adventure', b'Comedy', b'Sci-Fi']",[b'Gonzo'],"b'Hamana, Takayuki'",None,b'Original',"b'Takahashi, Nariyuki'",None,b'R+ - Mild Nudity'
35883,6.64,b'Cinderella Girls Gekijou 2nd Season',"[b'Comedy', b'Slice of Life']","[b'Gathering', b'Lesprit']",None,"b'Katsura, Masakazu'",b'4-koma manga',None,None,b'PG-13 - Teens 13 or older'
8123,6.64,b'Cooking Papa',"[b'Comedy', b'Gourmet', b'Slice of Life']",[b'Eiken'],"b'Umemoto, Yui'","b'Ditama, Bow'",b'Manga',None,"b'Totsuka, Osamu'",b'G - All Ages'
1194,6.64,b'Coyote Ragtime Show',"[b'Action', b'Adventure', b'Comedy', b'Sci-Fi']",[b'ufotable'],"b'Habara, Nobuyoshi'","b'Yatate, Hajime'",b'Original',"b'Okuda, Seiji'","b'Takahashi, Ryou'",b'PG-13 - Teens 13 or older'
30039,6.64,b'Future Card Buddyfight Hundred',[],"[b'Xebec', b'OLM']","b'Yamamoto, Hideyo'","b'Melville, Herman'",b'Card game',"b'Ishii, Akiharu'",None,b'PG - Children'
385,6.64,b'Gilgamesh',"[b'Drama', b'Fantasy', b'Sci-Fi', b'Supernatural']","[b'Group TAC', b'Japan Vistec']",None,"b'Sugino, Akio'",b'Manga',None,"b'Tada, Akifumi'",b'R - 17+ (violence & profanity)'
487,6.64,b'Girls Bravo: Second Season',"[b'Comedy', b'Fantasy', b'Romance', b'Ecchi']",[b'AIC Spirits'],"b'Kimura, Shinichiro'","b'Mukudori, Nemu'",b'Manga',"b'Sugimoto, Isao'","b'Haishima, Kuniaki'",b'R+ - Mild Nudity'
260,6.64,b'Happy\xe2\x98\x86Lesson (TV)',"[b'Comedy', b'Drama', b'Romance', b'Slice of Life']",[b'Studio Hibari'],"b'Takahashi, Ryousuke'","b'Kawashita, Mizuki'",b'Manga',"b'Watanabe, Atsuko'",None,b'PG-13 - Teens 13 or older'
39030,6.64,b'Hataage! Kemono Michi',"[b'Comedy', b'Fantasy']",[b'ENGI'],"b'Dezaki, Osamu'","b'Akahori, Satoru'",b'Manga',None,"b'Matsuo, Hayato'",b'PG-13 - Teens 13 or older'
1660,6.64,b'Kurogane Communication',"[b'Action', b'Adventure', b'Drama', b'Sci-Fi']",[b'APPP'],"b'Mutou, Yuuji'",None,b'Manga',None,"b'Itou, Masumi'",b'R+ - Mild Nudity'
37587,6.64,b'Lapis Re:LiGHTs',[b'Fantasy'],[b'Yokohama Animation Lab'],"b'Sekita, Osamu'",None,b'Other',None,"b'Negishi, Takayuki'",b'PG-13 - Teens 13 or older'
36902,6.64,b'Mahou Shoujo Ore',"[b'Comedy', b'Fantasy']",[b'Pierrot Plus'],"b'Nakanishi, Nobuaki'",None,b'Web manga',"b'Takeuchi, Akira'","b'Fujima, Hitoshi'",b'PG-13 - Teens 13 or older'
3388,6.64,b'Majokko Megu-chan',[],[b'Toei Animation'],"b'Uda, Kounosuke'",None,b'Unknown',"b'Iwasa, Tomoko'","b'Hosoi, Soshi'",b'PG-13 - Teens 13 or older'
41265,6.64,b'Mars Red',"[b'Action', b'Supernatural']",[b'Signal.MD'],"b'Okamoto, Hideki'","b'Itou, Akira'",b'Other',"b'Oonishi, Ryou'","b'Wakabayashi, Takatsugu'",b'None'
4052,6.64,b'Medarot Damashii',"[b'Action', b'Adventure', b'Sci-Fi']",[b'Trans Arts'],None,"b'Kidani, Takaaki'",b'Game',"b'Yoshida, Minami'","b'Watanabe, Takashi'",b'G - All Ages'
38089,6.64,"b'Okoshiyasu, Chitose-chan'","[b'Comedy', b'Slice of Life']",[b'Gathering'],None,None,b'Manga',None,"b'Watanabe, Takashi'",b'G - All Ages'
3809,6.64,b'Shirayuki Hime no Densetsu',"[b'Adventure', b'Fantasy', b'Romance']",[b'Tatsunoko Production'],"b'Umemoto, Yui'",b'Bandai-Namco',b'Unknown',None,None,b'G - All Ages'
2161,6.64,b'Skull Man',"[b'Action', b'Mystery']",[b'Bones'],"b'Oobari, Masami'",b'Kumajet',b'Manga',None,None,b'PG-13 - Teens 13 or older'
926,6.64,b'Tatakae! Chou Robot Seimeitai Transformers Victory',"[b'Adventure', b'Sci-Fi']",[b'Toei Animation'],b'Mankyuu',None,b'Unknown',None,None,b'PG - Children'
3668,6.64,b'Telepathy Shoujo Ran',[b'Fantasy'],[b'TMS Entertainment'],"b'Kasai, Kenichi'",None,b'Novel',None,"b'Itou, Masumi'",b'PG-13 - Teens 13 or older'
473,6.64,b'Tide-Line Blue',"[b'Action', b'Adventure', b'Drama']",[b'Telecom Animation Film'],"b'Tsunoda, Toshitaka'",None,b'Original',None,None,b'PG-13 - Teens 13 or older'
924,6.64,b'Transformers: Choujin Master Force',"[b'Adventure', b'Sci-Fi']",[b'Toei Animation'],None,None,b'Unknown',None,"b'Sahashi, Toshihiko'",b'PG - Children'
10513,6.64,b'Usavich IV',[b'Comedy'],[b'Kanaban Graphics'],None,"b'Ishinomori, Shoutarou'",b'Original',None,None,b'PG-13 - Teens 13 or older'
30437,6.64,b'Wakako-zake',"[b'Gourmet', b'Slice of Life']",[b'Office DCI'],"b'Ikeda, Shigetaka'","b'Kaneda, Mario'",b'Manga',None,None,b'PG-13 - Teens 13 or older'
347,6.64,b'Wild Arms: Twilight Venom',"[b'Action', b'Adventure', b'Fantasy', b'Sci-Fi']",[b'Bee Train'],"b'Murata, Masahiko'","b'Sasaki, Mutsumi'",b'Game',"b'Satou, Masayuki'","b'Hayama, Hiroaki'",b'PG-13 - Teens 13 or older'
31427,6.64,b'Zinba',"[b'Action', b'Adventure', b'Comedy']",[],"b'Aoki, Ei'","b'Akatsuki, Natsume'",b'Unknown',"b'Makino, Ryuuichi'","b'Miyakoda, Kazushi'",b'PG - Children'
9934,6.63,b'Nekogami Yaoyorozu',"[b'Comedy', b'Slice of Life', b'Supernatural']",[b'AIC PLUS+'],"b'Suzuki, Iku'","b'Takuma, Tomomasa'",b'Manga',None,"b'Wada, Kaoru'",b'PG-13 - Teens 13 or older'
43767,6.63,b'Night Head 2041',"[b'Drama', b'Mystery', b'Sci-Fi', b'Supernatural']",[b'Shirogumi'],"b'Miura, Kazuya'",None,b'Other',None,"b'Agematsu, Noriyasu'",b'R - 17+ (violence & profanity)'
33850,6.63,b'Nil Admirari no Tenbin',"[b'Fantasy', b'Romance']",[b'Zero-G'],"b'Kikuchi, Yasuhito'","b'Moukon, Icchokusen'",b'Visual novel',None,None,b'PG-13 - Teens 13 or older'
1300,6.63,b'Omishi Mahou Gekijou: Risky\xe2\x98\x85Safety',[b'Comedy'],[b'APPP'],"b'Hata, Hiroyuki'",None,b'Manga',"b'Ikegami, Tarou'",None,b'PG - Children'
919,6.63,b'Ray The Animation',"[b'Drama', b'Romance', b'Sci-Fi']",[b'OLM'],"b'Kawasaki, Itsurou'","b'Fujisawa, Bunoh'",b'Manga',"b'Ibe, Yukiko'","b'Kawai, Kenji'",b'PG-13 - Teens 13 or older'
46985,6.65,b'Shinka no Mi: Shiranai Uchi ni Kachigumi Jinsei',"[b'Adventure', b'Fantasy', b'Romance']","[b'feel.', b""Children's Playground Entertainment""]",None,None,b'Light novel',None,"b'Houno, Satoshi'",b'PG-13 - Teens 13 or older'
33811,6.63,b'Teekyuu 8',"[b'Comedy', b'Sports']",[b'Millepensee'],"b'Hatano, Kouhei'","b'Natsume, Yukiko'",b'Manga',None,None,b'PG-13 - Teens 13 or older'
34177,6.63,b'Tenshi no 3P!',[b'Slice of Life'],[b'Project No.9'],"b'Sadamitsu, Shinya'","b'Grimm, Jacob and Wilhelm'",b'Light novel',None,"b'Watanabe, Takeo'",b'PG-13 - Teens 13 or older'
928,6.63,b'Transformers Galaxy Force',"[b'Adventure', b'Sci-Fi']",[b'Gonzo'],"b'Arakawa, Masatsugu'","b'Ishinomori, Shoutarou'",b'Other',None,"b'Muranaka, Toshiyuki'",b'PG-13 - Teens 13 or older'
37433,6.63,b'Wakaokami wa Shougakusei!',"[b'Comedy', b'Slice of Life', b'Supernatural']","[b'Madhouse', b'DLE']","b'Yatate, Kyou'",None,b'Novel',None,"b'Tezuka, Osamu'",b'G - All Ages'
36882,6.63,b'Arifureta Shokugyou de Sekai Saikyou',"[b'Action', b'Adventure', b'Fantasy']","[b'asread.', b'White Fox']","b'Okajima, Kunitoshi'","b'Asano, Atsuko'",b'Light novel',None,b'Koguma',b'PG-13 - Teens 13 or older'
2795,6.63,b'Dragonaut: The Resonance',"[b'Action', b'Drama', b'Fantasy', b'Romance', b'Sci-Fi']",[b'Gonzo'],"b'Mori, Takeshi'",None,b'Original',None,None,b'R+ - Mild Nudity'
236,6.63,"b""E's Otherwise""","[b'Adventure', b'Comedy', b'Drama', b'Sci-Fi', b'Supernatural']",[b'Studio Pierrot'],"b'Nitta, Yoshikata'",None,b'Manga',None,"b'Sagisu, Shirou'",b'PG-13 - Teens 13 or older'
1848,6.63,b'Haou Taikei Ryuu Knight',"[b'Action', b'Adventure', b'Fantasy']",[b'Sunrise'],None,None,b'Manga',"b'Takiguchi, Teiichi'",None,b'PG-13 - Teens 13 or older'
4073,6.63,b'Kyouryuu Daisensou Izenborg',[b'Action'],[],"b'Iida, Umanosuke'",None,b'Original',None,"b'Ike, Yoshihiro'",b'G - All Ages'
1509,6.63,b'Mamotte! Lollipop',"[b'Adventure', b'Comedy', b'Romance']",[b'Studio Comet'],None,"b'Shinkyu, Chie'",b'Manga',None,"b'Saitou, Tsuneyoshi'",b'PG-13 - Teens 13 or older'
1161,6.63,b'Maze\xe2\x98\x86Bakunetsu Jikuu (TV)',"[b'Adventure', b'Comedy', b'Fantasy']",[b'J.C.Staff'],None,None,b'Manga',None,None,b'PG-13 - Teens 13 or older'
19429,6.62,b'Akuma no Riddle',"[b'Action', b'Girls Love']",[b'Diomed\xc3\xa9a'],None,None,b'Manga',None,None,b'R - 17+ (violence & profanity)'
6166,6.62,b'Asobi ni Iku yo!',"[b'Comedy', b'Romance', b'Sci-Fi', b'Ecchi']",[b'AIC PLUS+'],"b'Yamaoka, Minoru'",None,b'Light novel',None,None,b'R+ - Mild Nudity'
